kernel,source,source_token,pipeline_status,linalg_ops,residual_loops,current_match,current_match_scope,remaining_linalg_after_match,remaining_loops_after_match,semantic_family,candidate_library,candidate_api,availability,coverage_scope,rationale,evidence_url,implementation_form,current_implementation_class,current_implementation_detail,counts_as_library_reuse,local_backend_status,compiler_gap
aten_modified_bessel_i1,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,modified_bessel_i1_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_modified_bessel_k0,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,modified_bessel_k0_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_modified_bessel_k1,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,modified_bessel_k1_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_mse_backward,aten/src/ATen/native/cpu/PointwiseOpsKernel.cpp,mse_backward_cpu_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_formula,cuDNN,multi-node pointwise graph,FULL_GENERIC_API,whole,"the formula is composed entirely from supported arithmetic, comparison, selection, and activation nodes",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_mse_elementwise,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,mse_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_formula,cuDNN,multi-node pointwise graph,FULL_GENERIC_API,whole,"the formula is composed entirely from supported arithmetic, comparison, selection, and activation nodes",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_mse_loss,aten/src/ATen/native/Loss.cpp,mse_loss,pass,2,0,"cudnnPointwiseGraph_f32,cudnnReduceSum_f32",COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_formula,cuDNN,multi-node pointwise graph,FULL_GENERIC_API,whole,"the formula is composed entirely from supported arithmetic, comparison, selection, and activation nodes",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_mul,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,mul_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_multi_margin_loss_backward_cpu,aten/src/ATen/native/LossMultiMargin.cpp,multi_margin_loss_backward_cpu_kernel,pass,1,2,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,2,loss,cuDNN,pointwise+reduction graph,PARTIAL_API,stages,primitive nodes exist but there is no matching single public loss operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,GENERAL_GRAPH_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_multi_margin_loss_cpu,aten/src/ATen/native/LossMultiMargin.cpp,multi_margin_loss_cpu_kernel,pass,1,1,,NONE,1,1,loss,cuDNN,pointwise+reduction graph,PARTIAL_API,stages,primitive nodes exist but there is no matching single public loss operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_multilabel_margin_loss_backward_cpu,aten/src/ATen/native/LossMultiLabelMargin.cpp,multilabel_margin_loss_backward_out_frame,pass,3,3,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,2,3,loss,cuDNN,pointwise+reduction graph,PARTIAL_API,stages,primitive nodes exist but there is no matching single public loss operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,GENERAL_GRAPH_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_multilabel_margin_loss_forward_cpu,aten/src/ATen/native/LossMultiLabelMargin.cpp,multilabel_margin_loss_forward_out_frame,pass,1,3,,NONE,1,3,loss,cuDNN,pointwise+reduction graph,PARTIAL_API,stages,primitive nodes exist but there is no matching single public loss operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_multinomial_with_replacement_cpu,aten/src/ATen/native/cpu/MultinomialKernel.cpp,multinomial_with_replacement_kernel_impl,pass,1,3,,NONE,1,3,categorical_sampling,CUB,segmented scan,PARTIAL_API,stages,"scan and search primitives exist, but sampling and batching require composition",https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_mv,aten/src/ATen/native/Blas.cpp,Tensor &mv_out,pass,1,0,cublasDgemv,COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_nan_to_num,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,nan_to_num_kernel,pass,1,0,,NONE,1,0,pointwise_formula,cuDNN,multi-node pointwise graph,FULL_GENERIC_API,whole,"the formula is composed entirely from supported arithmetic, comparison, selection, and activation nodes",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_nansum_cpu,aten/src/ATen/native/cpu/SumKernel.cpp,nansum_kernel_impl,pass,2,0,cubSegmentedNanSum_f32_memref,COMPLETE_REWRITE_CANDIDATE,0,0,nan_ignoring_reduction,CUB,transform iterator plus DeviceSegmentedReduce::Sum,FULL_GENERIC_API,whole,a transform iterator maps source NaNs to the additive identity before segmented sum,https://nvidia.github.io/cccl/cub/api/device.html,MULTI_NODE_LIBRARY_GRAPH,STANDARD_LIBRARY_ALGORITHM,preimplemented CUB device algorithm,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_narrow_copy_dense_cpu,aten/src/ATen/native/TensorShape.cpp,narrow_copy_dense_cpu_out,pass,1,0,cudaCopy2D_f32_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,tensor_permutation,cuTENSOR,cutensorPermute,FULL_GENERIC_API,whole,mode permutation/broadcast covers regular affine layouts,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,SINGLE_CONFIGURED_PRIMITIVE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_ndtri,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,ndtri_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_ne,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,ne_kernel,pass,1,0,,NONE,1,0,pointwise,cuDNN,relational or MIN/MAX pointwise graph operation,FULL_GENERIC_API,whole,cuDNN has fixed relational and elementwise min/max pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_neg,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,neg_kernel,pass,1,0,cutensorUnary_neg_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_nested_all_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,NestedTensor_all,pass,2,0,cubSegmentedPrefixLogicalAnd_i32,COMPLETE_REWRITE_CANDIDATE,0,0,reduction,CUB,DeviceReduce or DeviceSegmentedReduce,FULL_GENERIC_API,whole,associative tensor reduction maps to a device-wide primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,STANDARD_LIBRARY_ALGORITHM,preimplemented CUB device algorithm,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_nested_batch_offsets_cpu,aten/src/ATen/native/nested/NestedTensorTransformerFunctions.cpp,NestedTensor_batch_offsets_from_size_tensor,pass,1,0,cubExclusiveSum1D_i32_memref,COMPLETE_REWRITE_CANDIDATE,0,0,scan,CUB,DeviceScan or DeviceSegmentedScan,FULL_GENERIC_API,whole,device-wide inclusive/exclusive and segmented scans are implemented,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,STANDARD_LIBRARY_ALGORITHM,preimplemented CUB device algorithm,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_nested_bmm_cpu,aten/src/ATen/native/nested/NestedTensorMatmul.cpp,bmm_nested,pass,2,0,cublasSgemm_strided_batched_nn_zero,COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_nested_clone_cpu,aten/src/ATen/native/nested/NestedTensorFactories.cpp,clone_nested,pass,1,0,cudaCopy2D_f32_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,data_movement,CUDA Runtime,cudaMemcpyAsync,FULL_GENERIC_API,whole,the standalone operation copies or reinterprets nested storage metadata,https://docs.nvidia.com/cuda/cuda-runtime-api/,MULTI_NODE_LIBRARY_GRAPH,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_nested_from_padded_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,nested_from_padded_generic,pass,1,0,,NONE,1,0,padding,NPP,copy-border/image geometry primitives,PARTIAL_API,mode_dependent,constant/image borders exist; circular/reflection and arbitrary rank need composition,https://docs.nvidia.com/cuda/npp/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_nested_matmul_broadcast_cpu,aten/src/ATen/native/nested/NestedTensorMatmul.cpp,matmul_nested_with_broadcasted_dense,pass,2,0,cublasSgemm_strided_batched_broadcast_rhs,COMPLETE_REWRITE_CANDIDATE,0,0,batched_matrix_multiply,cuBLAS,cublasGemmStridedBatchedEx,FULL_FIXED_API,whole,the right matrix is broadcast across a regular GEMM batch,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_nested_pad_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,pad_tensor_to_shape,pass,1,0,,NONE,1,0,padding,NPP,copy-border/image geometry primitives,PARTIAL_API,mode_dependent,constant/image borders exist; circular/reflection and arbitrary rank need composition,https://docs.nvidia.com/cuda/npp/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_nested_select_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,select_nested,pass,1,0,,NONE,1,0,arbitrary_gather,,none,NO_DIRECT_LIBRARY_API,none,"each row uses a runtime index, so this is neither a contiguous copy nor a regular tensor permutation",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_nested_softmax_backward_cpu,aten/src/ATen/native/nested/NestedTensorBackward.cpp,nested_softmax_backward,pass,2,1,"cublasSdot,cudnnPointwiseGraph_f32",PARTIAL_STAGE_ONLY,0,1,ragged_softmax,CUB,segmented max/sum reductions plus pointwise transforms,PARTIAL_API,stages,"ragged offsets define segments, but softmax needs a multi-stage composition",https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_nested_softmax_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,softmax_nested,pass,0,3,,NONE,0,3,ragged_softmax,CUB,segmented max/sum reductions plus pointwise transforms,PARTIAL_API,stages,"ragged offsets define segments, but softmax needs a multi-stage composition",https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_nested_softmax_dropout_cpu,aten/src/ATen/native/nested/NestedTensorTransformerFunctions.cpp,NestedTensor_softmax_dropout,pass,2,1,,NONE,2,1,ragged_softmax,CUB,segmented max/sum reductions plus pointwise transforms,PARTIAL_API,stages,"ragged offsets define segments, but softmax needs a multi-stage composition",https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_nested_squeeze_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,squeeze_dim_nested,pass,1,0,cudaCopy2D_f32_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,data_movement,CUDA Runtime,cudaMemcpyAsync,FULL_GENERIC_API,whole,the standalone operation copies or reinterprets nested storage metadata,https://docs.nvidia.com/cuda/cuda-runtime-api/,MULTI_NODE_LIBRARY_GRAPH,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_nested_sum_backward_cpu,aten/src/ATen/native/nested/NestedTensorBackward.cpp,_nested_sum_backward_cpu,pass,1,0,cublasBroadcastAxis0_f32,COMPLETE_REWRITE_CANDIDATE,0,0,tensor_broadcast,cuBLAS,SGER outer product with a vector of ones,FULL_GENERIC_API,whole,sum backward replicates each row gradient; it performs no reduction,https://docs.nvidia.com/cuda/cublas/,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_nested_sum_dim_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,NestedTensor_sum_dim_CPU,pass,2,0,cubSegmentedPrefixSum_f32,COMPLETE_REWRITE_CANDIDATE,0,0,reduction,CUB,DeviceReduce or DeviceSegmentedReduce,FULL_GENERIC_API,whole,associative tensor reduction maps to a device-wide primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,STANDARD_LIBRARY_ALGORITHM,preimplemented CUB device algorithm,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_nested_to_mask_cpu,aten/src/ATen/native/nested/NestedTensorTransformerFunctions.cpp,NestedTensor_to_mask,pass,1,0,,NONE,1,0,index_generation,cuDNN,GEN_INDEX plus arithmetic/comparison graph,FULL_GENERIC_API,whole,cuDNN can generate coordinates and form masks or flattened indices in an operation graph,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_nested_to_padded_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,NestedTensor_to_padded_tensor_generic,pass,1,0,,NONE,1,0,padding,NPP,copy-border/image geometry primitives,PARTIAL_API,mode_dependent,constant/image borders exist; circular/reflection and arbitrary rank need composition,https://docs.nvidia.com/cuda/npp/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_nested_where_cpu,aten/src/ATen/native/nested/NestedTensorUnaryOps.cpp,NestedTensor_where,pass,1,0,,NONE,1,0,indexed_data_movement,CUB,DeviceSelect/sort building blocks,PARTIAL_API,selection_or_sort_stage,CUB does not expose a complete arbitrary gather/scatter tensor call,https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_nested_where_out_cpu,aten/src/ATen/native/nested/NestedTensorUnaryOps.cpp,NestedTensor_where_out,pass,1,0,,NONE,1,0,indexed_data_movement,CUB,DeviceSelect/sort building blocks,PARTIAL_API,selection_or_sort_stage,CUB does not expose a complete arbitrary gather/scatter tensor call,https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_nextafter,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,nextafter_kernel,pass,1,0,,NONE,1,0,compound_or_specialized,,none identified,NO_DIRECT_LIBRARY_API,none,no semantically equivalent public NVIDIA tensor-library operation identified,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_nll_loss2d_backward_cpu,aten/src/ATen/native/LossNLL2d.cpp,nll_loss2d_backward_out_frame,pass,0,4,,NONE,0,4,loss,cuDNN,pointwise+reduction graph,PARTIAL_API,stages,primitive nodes exist but there is no matching single public loss operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_nll_loss2d_forward_cpu,aten/src/ATen/native/LossNLL2d.cpp,nll_loss2d_forward_out_frame,pass,1,0,,NONE,1,0,loss,cuDNN,pointwise+reduction graph,PARTIAL_API,stages,primitive nodes exist but there is no matching single public loss operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_nll_loss_backward_cpu,aten/src/ATen/native/LossNLL.cpp,nll_loss_backward_out_frame,pass,1,1,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,0,1,loss,cuDNN,pointwise+reduction graph,PARTIAL_API,stages,primitive nodes exist but there is no matching single public loss operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,GENERAL_GRAPH_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_nll_loss_forward_cpu,aten/src/ATen/native/LossNLL.cpp,nll_loss_out_frame,pass,0,1,,NONE,0,1,loss,cuDNN,pointwise+reduction graph,PARTIAL_API,stages,primitive nodes exist but there is no matching single public loss operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_nonzero_out_cpu,aten/src/ATen/native/TensorAdvancedIndexing.cpp,nonzero_out_cpu,pass,0,2,,NONE,0,2,indexed_data_movement,CUB,DeviceSelect/sort building blocks,PARTIAL_API,selection_or_sort_stage,CUB does not expose a complete arbitrary gather/scatter tensor call,https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_norm_cpu,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,norm_kernel_tensor_iterator_impl,pass,3,0,"cutensorUnary_sqrt_f32,memset_zero_1D_f32",PARTIAL_STAGE_ONLY,1,0,reduction,NPP,signal statistics/norm APIs,FULL_FIXED_API,whole,"NPP exposes mean, standard deviation, norm, dot, min/max, and sum operations",https://docs.nvidia.com/cuda/npp/index.html,SINGLE_FIXED_CALL,LIBRARY_API_COMPOSITION,public vendor API or vendor operation graph; CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_normal_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,normal_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,random_generation,cuRAND,host/device generation APIs,FULL_FIXED_API,whole,"cuRAND directly provides uniform, normal, log-normal, Poisson, and Sobol generation",https://docs.nvidia.com/cuda/curand/index.html,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_or_reduce_cpu,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,or_kernel_impl,pass,2,0,cubSegmentedLogicalOr_i32,COMPLETE_REWRITE_CANDIDATE,0,0,reduction,CUB,DeviceReduce or DeviceSegmentedReduce,FULL_GENERIC_API,whole,associative tensor reduction maps to a device-wide primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,STANDARD_LIBRARY_ALGORITHM,preimplemented CUB device algorithm,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_outer,aten/src/ATen/native/LinearAlgebra.cpp,outer,pass,2,0,cublasDgemm_outer_product,COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
