kernel,fixture_source,fixture_token,coarse_native_cuda,audit_status,external_libraries,implementation_form,native_cuda_source,evidence_symbol,confidence,notes
aten_nested_softmax_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,softmax_nested,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_nested_softmax_dropout_cpu,aten/src/ATen/native/nested/NestedTensorTransformerFunctions.cpp,NestedTensor_softmax_dropout,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_nested_squeeze_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,squeeze_dim_nested,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_nested_sum_backward_cpu,aten/src/ATen/native/nested/NestedTensorBackward.cpp,_nested_sum_backward_cpu,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_nested_sum_dim_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,NestedTensor_sum_dim_CPU,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_nested_to_mask_cpu,aten/src/ATen/native/nested/NestedTensorTransformerFunctions.cpp,NestedTensor_to_mask,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_nested_to_padded_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,NestedTensor_to_padded_tensor_generic,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_nested_where_cpu,aten/src/ATen/native/nested/NestedTensorUnaryOps.cpp,NestedTensor_where,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_nested_where_out_cpu,aten/src/ATen/native/nested/NestedTensorUnaryOps.cpp,NestedTensor_where_out,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_nextafter,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,nextafter_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/StepKernel.cu,nextafter_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_nll_loss2d_backward_cpu,aten/src/ATen/native/LossNLL2d.cpp,nll_loss2d_backward_out_frame,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_nll_loss2d_forward_cpu,aten/src/ATen/native/LossNLL2d.cpp,nll_loss2d_forward_out_frame,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_nll_loss_backward_cpu,aten/src/ATen/native/LossNLL.cpp,nll_loss_backward_out_frame,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_nll_loss_forward_cpu,aten/src/ATen/native/LossNLL.cpp,nll_loss_out_frame,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_nonzero_out_cpu,aten/src/ATen/native/TensorAdvancedIndexing.cpp,nonzero_out_cpu,yes,EXTERNAL_LIBRARY,CUB,MIXED_EXTERNAL_AND_ATEN_KERNELS,aten/src/ATen/native/cuda/Nonzero.cu,cub::DeviceReduce::Sum|cub::DeviceSelect::Flagged,HIGH,ATen kernels form flags/indices around CUB selection and reduction primitives.
aten_norm_cpu,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,norm_kernel_tensor_iterator_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ReduceOps.cpp,norm_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_normal_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,normal_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/DistributionLogNormalKernel.cu|aten/src/ATen/native/cuda/DistributionNormal.cu,log_normal_kernel|normal_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_or_reduce_cpu,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,or_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ReduceLogicKernel.cu,or_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_outer,aten/src/ATen/native/LinearAlgebra.cpp,outer,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_padded_to_jagged_cpu,aten/src/ATen/native/nested/NestedTensorTransformerFunctions.cpp,_padded_dense_to_jagged_forward_cpu,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_pdist_backward_cpu,aten/src/ATen/native/cpu/DistanceOpsKernel.cpp,pdist_backward_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/DistanceKernel.cu,pdist_backward_kernel_impl,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_pdist_forward_cpu,aten/src/ATen/native/cpu/DistanceOpsKernel.cpp,pdist_forward_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/DistanceKernel.cu,pdist_forward_kernel_impl,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_permute_sparse_coo_cpu,aten/src/ATen/native/TensorShape.cpp,permute_sparse_coo,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_pixel_shuffle,aten/src/ATen/native/PixelShuffle.cpp,pixel_shuffle,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_pixel_shuffle_cpu_backend,aten/src/ATen/native/cpu/PixelShuffleKernel.cpp,pixel_shuffle_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_pixel_unshuffle_cpu_backend,aten/src/ATen/native/cpu/PixelShuffleKernel.cpp,pixel_unshuffle_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_poisson_transform_cpu,aten/src/ATen/native/Distributions.cpp,_s_poisson_cpu,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_polar_scalarized,aten/src/ATen/native/cpu/ComplexKernel.cpp,polar_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ComplexKernel.cu,polar_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_polygamma,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,polygamma_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/UnaryGammaKernels.cu,polygamma_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_pow,aten/src/ATen/native/cpu/PowKernel.cpp,pow_tensor_tensor_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/PowKernel.cu,pow_tensor_tensor_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_pow_tensor_scalar,aten/src/ATen/native/cpu/PowKernel.cpp,pow_tensor_scalar_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/PowKernel.cu,pow_tensor_scalar_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_powsum_cpu,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,powsum_kernel_tensor_iterator_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ReduceOps.cpp,powsum_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_prod,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,prod_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ReduceSumProdKernel.cu,prod_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_put_cpu,aten/src/ATen/native/cpu/IndexKernel.cpp,put_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/IndexKernel.cu,index_put_kernel|put_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_quant_col_offsets_cpu,aten/src/ATen/native/QuantizedLinear.cpp,CalcColOffsetsTranspose,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_quant_saturation_cpu,aten/src/ATen/native/QuantizedLinear.cpp,HandleWeightsSaturation,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_quick_select_cpu,aten/src/ATen/native/Sorting.cpp,quick_select_template,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_random_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,random_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/DistributionRandomKernel.cu,random_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_random_from_to_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,random_from_to_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/DistributionRandomKernel.cu,random_from_to_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_random_full_64_bits_range_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,random_full_64_bits_range_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/DistributionRandomKernel.cu,random_full_64_bits_range_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_randperm_cpu,aten/src/ATen/native/TensorFactories.cpp,randperm_cpu,yes,EXTERNAL_LIBRARY,CUB,MIXED_EXTERNAL_AND_ATEN_KERNELS,aten/src/ATen/native/cuda/Randperm.cu,cuda::cub::radix_sort_pairs,HIGH,ATen generates random keys and uses CUB radix sort to form the permutation.
aten_range_out_cpu,aten/src/ATen/native/RangeFactories.cpp,range_out,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_reciprocal,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,reciprocal_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/UnaryFractionKernels.cu,reciprocal_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_reflect_conj_tri_cpu,aten/src/ATen/native/BatchLinearAlgebraKernel.cpp,apply_reflect_conj_tri_single,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_reflection_pad1d_backward_cpu,aten/src/ATen/native/cpu/PaddingKernel.cpp,reflection_pad1d_backward_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_reflection_pad1d_cpu,aten/src/ATen/native/cpu/PaddingKernel.cpp,reflection_pad1d_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_reflection_pad2d,aten/src/ATen/native/ReflectionPad.cpp,reflection_pad2d,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_reflection_pad2d_backward_cpu,aten/src/ATen/native/cpu/PaddingKernel.cpp,reflection_pad2d_backward_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_reflection_pad2d_cpu,aten/src/ATen/native/cpu/PaddingKernel.cpp,reflection_pad2d_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_reflection_pad3d_backward_cpu,aten/src/ATen/native/cpu/PaddingKernel.cpp,reflection_pad3d_backward_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_reflection_pad3d_cpu,aten/src/ATen/native/cpu/PaddingKernel.cpp,reflection_pad3d_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
